customer_id,first_name,last_name,email,phone,country,region,city,gender,customer_type,signup_datetime,loyalty_tier,communication_preference,marketing_opt_in,preferred_language,preferred_payment,special_requirements,data_source
80db909e-e79a-4d9b-b26c-12eca1ea7773,أناهيد,فصيل,أناهيدف@gmail.com,+971 651 393 1928,AE,Middle East,Garnerborough,F,Leisure,2023-08-14 06:10:39,Basic,Email,True,Arabic,Mastercard,,Walk-in
57e9d45b-26ae-4f2f-9523-751c0845a9ad,Josephine,Richardson,josephine.richardson@umbrellacorp.com,+1 803 340 4999,SE,Europe,New Stanleyland,F,Business,2019-04-16 12:17:26,Platinum,Email,True,English,Mastercard,,Website Direct
1f16857a-4b50-4fb9-a020-d7b6e92022ed,Ricky,Bull,rickyb@gmail.com,+1 445 822 2448,QA,Middle East,West Glennbury,M,Leisure,2019-04-20 13:50:52,Silver,Email,False,English,Visa,,OTA Referral
8e8e72be-a028-472b-bc68-c6c7cbce4953,Janet,Law,janetl@outlook.com,424-087-6952,US,North America,Port Anna,F,Business,2020-11-18 22:01:42,Basic,Email,True,English,Visa,,Website Direct
986df1ee-5625-47c6-a7d0-b58224b29fbd,Andrea,Saunders,asaunders@gmail.com,,SE,Europe,Port Lee,F,Group,2024-11-21 12:15:05,Non-Member,Email,True,English,Visa,,Corporate Contract
5574e2fc-b138-4ced-9023-b4f40e9606e8,Gianfrancesco,Juvara,gianfrancesco.juvara@yahoo.com,+1 312 962 3150,IT,Europe,Azzano Mella,M,Business,2019-03-28 12:02:57,Silver,Email,True,Italian,Visa,Non-smoking,Corporate Contract
47f6bac6-4d45-4dc3-b3c9-e8eba7bf8dd4,Mohamed,Hargreaves,mohamedh@outlook.com,078-370-2020,US,North America,East Dawn,M,Family,2023-06-07 18:13:15,Non-Member,Email,False,English,Visa,,Corporate Contract
0d451c6b-cd80-491b-8fb5-f501f6871dd5,Roberta,Caracciolo,roberta83@outlook.com,+1 197 294 9067,IT,Europe,Roncade,F,Leisure,2024-05-31 13:02:51,Silver,Email,False,Italian,Apple Pay,,Website Direct
7845e04e-ee91-4595-9a13-f378d4ce64ff,Laura,Welch,laura.welch@gmail.com,+1 817 871 1797,NL,Europe,Lake Sian,F,Leisure,2024-09-10 04:18:14,Basic,Email,True,English,Mastercard,,Walk-in
85ee816f-c067-449f-a621-228654cd3d9d,Denis,Hart,denis_hart@gmail.com,000-000-0000,US,North America,Guybury,M,Leisure,2023-11-07 22:21:07,Basic,SMS,True,English,Visa,,Phone Booking
3318c203-56d4-4bf0-94c4-f25eaa9c0a83,Jodie,James,jodie_james@gmail.com,+1 718 253 3249,SE,Europe,Andrewborough,F,Leisure,2023-05-10 17:15:02,Basic,Email,True,English,Apple Pay,,Website Direct
1573f8de-4bf1-4129-b716-a68ca0a67873,지현,김,지현_김@gmail.com,+1 754 594 9105,KR,Asia Pacific,Grahamhaven,F,Group,2024-07-31 04:36:23,Platinum,SMS,True,Korean,Google Pay,,Corporate Contract
88a5fc8f-6d8e-4031-8f21-0fc2c61f18aa,Clifford,Clark,clifford.clark@gmail.com,+1 707 306 9888,CA,North America,New Kathleen,M,Leisure,2023-11-08 20:31:47,Basic,Email,True,English,Apple Pay,,OTA Referral
00e89622-2234-40a6-83b7-b6bee2ae534b,Fiona,Blackburn,fiona.blackburn@gmail.com,+1 172 718 6308,CL,South America,East Graham,F,Leisure,2022-04-22 09:48:00,Basic,Email,True,English,American Express,,OTA Referral
b4866327-9941-46ea-b1ec-88904389b0a1,Lewis,Simpson,lewis_simpson@tyrellcorp.com,+1 290 366 1968,TH,Asia Pacific,East Gary,M,Business,2021-08-03 00:04:22,Basic,Email,False,English,Mastercard,,Website Direct
9c43bc9c-299c-4ef1-a07e-d5442ea6df6f,Marc,Foster,mfoster@gmail.com,+1 338 316 9130,KW,Middle East,Lake Samfort,M,Group,2021-03-30 02:53:39,Gold,Email,True,English,Mastercard,"Late Check-out, Non-smoking",Corporate Contract
b43c216c-5b89-4c50-a965-99d577f4c930,Joyce,Davis,joyced@gmail.com,+91 675 979 3953,IN,Asia Pacific,North Ann,F,Leisure,2021-07-02 07:15:03,Gold,Email,True,English,Visa,,Website Direct
033184f6-1d15-410e-8e63-7245340319b9,Lynne,Hughes,lynne.hughes@outlook.com,+1 682 905 2601,CA,North America,Lake Ann,F,Leisure,2019-06-21 23:42:31,Platinum,Email,True,English,Mastercard,,Corporate Contract
96dfb36b-3c4a-4ec5-ad86-712f8abaf6fa,Amanda,Baker,amanda58@outlook.com,+44 7667 873659,GB,Europe,West Declanport,F,Family,2019-02-08 08:00:19,Silver,SMS,False,English,PayPal,,Walk-in
07d0c714-17fd-4fcf-8cbd-d68b5e87ee30,Roy,Lloyd,roy88@outlook.com,+1 868 263 5773,SG,Asia Pacific,North Carly,M,Business,2021-07-11 04:22:18,Basic,Both,False,English,Mastercard,,Corporate Contract
9b0a7d65-03ad-4cab-a720-b0ac6c2e62b8,Hayley,Coleman,hayley.coleman@gmail.com,+1 785 139 1665,MX,North America,Woodfurt,F,Leisure,2019-01-14 07:54:01,Silver,SMS,True,English,Visa,,Corporate Contract
2e327c44-9d76-4d6d-b816-e5af6c0dff91,Gail,Wall,gwall@outlook.com,+1 574 678 2911,MX,North America,Alexanderfort,F,Leisure,2020-01-06 12:44:14,Gold,SMS,False,English,Visa,,Walk-in
ede4b4fc-65f6-4e31-bc5d-bd40c06160e7,Jill,Barnes,jill18@gmail.com,+1 553 338 1770,MX,North America,Alexandermouth,F,Business,2019-03-25 23:14:46,Platinum,Both,True,English,Visa,,Website Direct
eb70e947-4c4b-4401-8d3e-3277ab1a2408,Angela,Allen,angela_allen@gmail.com,+1 806 781 8238,MX,North America,Fisherberg,F,Leisure,2023-04-15 16:06:24,Silver,Both,True,English,American Express,,Walk-in
3bfa7bea-dc06-42e1-acb0-ee3a090f9162,Adam,Gilbert,adamg@yahoo.com,3831 044 3406,GB,Europe,Thomaston,M,Leisure,2023-09-24 09:57:37,Non-Member,SMS,False,English,American Express,,Walk-in
58a05639-feaa-43c1-9bd6-96ff8103c0a2,Pamela,Herbert,pherbert@gmail.com,394-211-4796,US,North America,North Joelburgh,F,Business,2024-01-12 11:25:52,Basic,SMS,False,English,Mastercard,,Corporate Contract
266878f3-b5bf-48a5-821d-5947c3d73272,James,Kay,james_kay@globex.com,570-840-2716,US,North America,Nolantown,M,Business,2022-01-04 16:21:16,Silver,Both,True,English,Mastercard,,Corporate Contract
74db3a9d-cc20-4517-b061-5a4c2c28e7e9,Mohamed,Richardson,mohamed_richardson@acme.com,+1 923 896 8502,CA,North America,East Lynnfurt,M,Business,2024-04-29 00:38:25,Basic,Email,False,English,Google Pay,,OTA Referral
aee521d8-3241-48f4-85bd-baa7d30a7b55,Jules,Riou,jules99@gmail.com,+33 393 742 8179,FR,Europe,Saint Stéphane-la-Forêt,M,Business,2024-04-10 19:37:59,Gold,Email,True,French,Visa,,OTA Referral
4c5ecca9-01a4-4916-a204-1dac2714de97,Darren,Mitchell,dmitchell@hotmail.com,+61 929 384 7406,AU,Asia Pacific,Port Justin,M,Leisure,2021-02-06 23:15:45,Non-Member,Email,True,English,Visa,,Website Direct
4c82f76c-75b8-42ff-80ba-3ca2aae089af,Diane,Barker,dianeb@waynecorp.com,+1 154 435 8607,TH,Asia Pacific,Port Kyle,F,Business,2020-03-25 08:53:51,Non-Member,Email,False,English,PayPal,,Corporate Contract
954c79a4-3b2d-456e-a7fc-9df62d89192a,Luz,Iglesia,luz22@starkindustries.com,+1 919 630 8613,ES,Europe,Granada,F,Business,2022-05-28 01:35:06,Basic,Email,True,Spanish,Visa,,OTA Referral
ed865254-b962-4fe1-aa42-a6f8a8f03ba8,Dominic,Sykes,dominic.sykes@gmail.com,+1 859 290 7097,CA,North America,Mariantown,M,Leisure,2023-02-26 03:21:09,Basic,SMS,True,English,American Express,,OTA Referral
2095a3bb-37e1-4f8d-b1e8-090166919822,Tina,Khan,tina.khan@dummycorp.com,937-219-8018,US,North America,New Terry,F,Business,2021-06-04 07:48:55,Basic,Email,False,English,Mastercard,"Early Check-in, Non-smoking",OTA Referral
92bcd869-927d-4934-9948-9f1eb823c4cf,Febe,Diez,guest@email.com,+1 571 388 3441,ES,Europe,La Rioja,F,Business,2022-06-29 08:11:24,Non-Member,Email,True,Spanish,Mastercard,,Corporate Contract
3201d646-b510-433f-8f82-5609042e4932,Hayley,Banks,hayley_banks@globex.com,677-481-7116,US,North America,Port Cherylbury,F,Business,2020-02-12 06:44:44,Silver,Email,True,English,Apple Pay,,OTA Referral
fbfcc813-8925-44b0-9f31-e45b346126c5,Jeremy,Hayes,jeremy70@globex.com,+1 182 530 8542,CH,Europe,Allenland,M,Business,2024-05-22 23:36:36,Basic,Email,False,English,Visa,"Late Check-out, Wheelchair Accessible",Walk-in
ce5835ac-ad22-47f5-bd97-16c204a7c26e,Angela,Reid,guest@email.com,(596) 103-4378,US,North America,O'Sullivanburgh,F,Business,2024-05-24 12:12:35,Non-Member,Email,False,English,Visa,,Website Direct
8c501870-f104-4be0-8ce9-9fdbb76b5095,Marie,Clark,marie_clark@gmail.com,+1 893 222 8205,CH,Europe,Port Elizabethview,F,Leisure,2020-02-14 15:46:33,Silver,Both,True,English,Visa,,Website Direct
3db25a88-201d-4f40-9dcb-8b8215b2dcbc,Arthur,Walker,awalker@acme.com,+91 796 180 2511,IN,Asia Pacific,Geraldineside,M,Business,2022-04-01 06:00:16,Platinum,Email,False,English,Visa,,Phone Booking
496c5bc7-c57c-47d8-b989-512f9daee6ba,Geraldine,Haynes,geraldine_haynes@dummycorp.com,+44 4989 205592,GB,Europe,Lordborough,F,Business,2024-07-08 03:33:36,Basic,Email,True,English,Visa,"High Floor, Late Check-out",Walk-in
77ef83fe-9bf3-4894-8f6d-0d4440bb234b,Mandy,Ahmed,mahmed@outlook.com,(820) 881-7202,US,North America,Smithbury,F,Leisure,2024-02-13 05:58:43,Basic,Email,True,English,Mastercard,,Walk-in
423a20c1-59e4-4ba8-b6a2-0057e5ef1de8,Janice,Bentley,guest@email.com,+61 369 748 5800,AU,Asia Pacific,Sarahville,F,Group,2019-06-27 17:16:06,Non-Member,Email,False,English,Mastercard,,Website Direct
f953b295-eff4-4b87-9852-af4cca98b653,Gregory,Hunt,ghunt@gmail.com,+1 333 170 4739,NL,Europe,Janetville,M,Group,2024-02-21 10:39:09,Gold,Email,True,English,Mastercard,,Phone Booking
09df35c6-9c6c-4869-b918-1a9d66d2f24c,Holly,Sinclair,holly_sinclair@gmail.com,+61 432 330 7964,AU,Asia Pacific,Port Jamie,F,Business,2023-12-27 16:29:21,Non-Member,Email,False,English,American Express,,Phone Booking
28098fab-7fc3-49b6-afbb-eddd1aaa7a62,Hazel,Higgins,hazel.higgins@hotmail.com,250-582-1957,US,North America,Petermouth,F,Leisure,2022-10-18 10:22:24,Basic,SMS,False,English,Google Pay,,Walk-in
a07a874e-cef6-4ee2-b37b-68e45403c52d,성수,이,성수.이@icloud.com,+1 297 290 3197,KR,Asia Pacific,Macdonaldport,M,Family,2019-03-27 14:54:03,Non-Member,Email,False,Korean,Mastercard,,Walk-in
6e1af8d3-7bf9-4ce2-8f90-4a5f5facafa3,Danielle,McCarthy,danielle48@cyberdyne.com,+1 859 468 4004,SE,Europe,Lukeshire,F,Business,2020-03-05 20:58:42,Platinum,Email,False,English,Mastercard,,Phone Booking
f80632fb-f556-4767-aec9-9459d80a7899,Louise,Wright,louise_wright@initech.com,+1 835 154 4817,MX,North America,Herbertville,F,Business,2024-09-12 11:39:59,Basic,Email,True,English,Mastercard,,Phone Booking
3750e19c-e6b6-483e-9de1-7ca7685e8883,强,高,强72@outlook.com,+86 617 5775 406,CN,Asia Pacific,New Debra,M,Leisure,2024-02-21 12:51:37,Non-Member,Email,True,Chinese,Mastercard,,Corporate Contract
ec64a2a5-600f-4cae-a00a-e9879611ab74,Christopher,Simmons,christopher.simmons@gmail.com,+1 722 706 6513,CH,Europe,Shaneberg,M,Leisure,2020-10-16 05:55:18,Gold,Email,True,English,PayPal,,Corporate Contract
9a852d8a-5987-4e78-991c-668144adc4ce,Rosemary,Rogers,rosemary_rogers@hotmail.com,+1 101 519 9842,CA,North America,Fergusonstad,F,Leisure,2023-09-29 05:06:15,Non-Member,Email,True,English,Google Pay,,Corporate Contract
9355bfbb-5f7a-4358-b867-fc89b21062f2,Julia,Williams,jwilliams@icloud.com,(633) 271-3277,US,North America,Hughstad,F,Leisure,2022-10-27 02:50:55,Silver,Email,True,English,Mastercard,,Website Direct
f16bc5b0-c92f-4952-b5ac-b2b39ae8af66,Josh,Walton,josh97@outlook.com,+1 738 320 1776,MX,North America,Turnerchester,M,Leisure,2023-09-13 07:14:52,Silver,Both,True,English,Mastercard,,Corporate Contract
9e8854be-42b1-43a6-9efb-ab522c04e4f2,Aaron,Evans,aaron_evans@gmail.com,+1 591 447 1893,CO,South America,Baxterburgh,M,Leisure,2019-03-09 13:59:43,Non-Member,Both,True,English,PayPal,,Phone Booking
f48a3051-d1a9-46d2-ae26-3bf6ff20f440,Christa-Maria,Gnatz,cgnatz@icloud.com,+49 4332/972966,DE,Europe,Pfaffenhofen an der Ilm,F,Leisure,2021-02-14 04:58:41,Silver,SMS,True,German,Mastercard,Late Check-out,OTA Referral
737420a4-1b82-41b7-b115-ac1fabee8c34,Susan,Ryan,susanr@gmail.com,000-000-0000,MX,North America,Savageburgh,F,Leisure,2021-07-02 02:36:06,Non-Member,Email,True,English,Visa,"Late Check-out, Wheelchair Accessible",Phone Booking
e0a06d12-6ec5-4b07-9f3e-9da55a599d0f,Arnulfo,Contrafatto,acontrafatto@waynecorp.com,+1 670 523 7514,IT,Europe,Zianigo,M,Business,2024-03-12 21:53:16,Non-Member,Email,True,Italian,Visa,,Corporate Contract
d5abdfe8-b083-4913-b68c-7da4be2770ab,楠,林,楠14@outlook.com,+86 692 3241 720,CN,Asia Pacific,East Sarah,M,Leisure,2020-11-14 16:30:42,Non-Member,SMS,True,Chinese,American Express,,Corporate Contract
a67d8111-57a0-4a4f-ba72-f179cf7b763d,红霞,杨,红杨@gmail.com,485 1807 2402,CN,Asia Pacific,Lake Jane,M,Leisure,2021-06-22 12:42:05,Basic,Email,False,Chinese,American Express,,Walk-in
6244d5dd-86ab-49df-ab99-8f5755d75e3e,Katie,Burton,katieb@outlook.com,+1 264 253 6849,CA,North America,New Shirleytown,F,Leisure,2022-10-18 22:12:20,Basic,Email,True,English,Visa,,Corporate Contract
251c7d03-3f8a-4647-87c8-54484b19b24f,Annette,Lynch,annette44@gmail.com,(374) 441-9764,US,North America,Cookhaven,F,Family,2020-11-20 15:56:36,Basic,SMS,True,English,Visa,Early Check-in,Phone Booking
5a962cc3-a8a1-4a7a-b3a0-880238b986c9,Connor,Carey,connorc@gmail.com,439-668-1574,US,North America,North Alexanderton,M,Leisure,2024-08-01 01:45:01,Non-Member,Email,True,English,Visa,,OTA Referral
2f9dbb46-0034-4759-b546-334edd9777d4,Jamie,White,jamie86@gmail.com,+1 499 313 1916,KW,Middle East,Lake Pauline,M,Business,2022-02-26 20:00:39,Silver,Email,True,English,Visa,,Website Direct
450190fe-1028-4454-907d-7a1a1ac86cae,Ludmila,Rose,ludmila_rose@oscorp.com,+49 738 595580,DE,Europe,Kronach,F,Business,2022-09-12 22:04:16,Non-Member,Email,False,German,PayPal,,Walk-in
0638f239-2162-495f-9fc7-2423a4a822e1,Howard,Ashton,hashton@example.ca,+1 845 841 1600,CA,North America,Williamsside,M,Business,2021-01-04 05:15:00,Silver,Email,True,English,Visa,,Phone Booking
de39540f-f08e-4836-ba6e-f56af54b9ff2,Claas,Heintze,claash@yahoo.com,+49 911 868295,DE,Europe,Vilsbiburg,M,Family,2021-04-24 17:22:46,Silver,Email,True,German,American Express,,Website Direct
2919e251-fdee-4a10-a71f-a2a1d80fd659,Allan,Khan,akhan@gmail.com,+1 650 530 8884,KW,Middle East,East Jade,M,Leisure,2023-09-07 01:37:08,Basic,Email,True,English,Visa,Non-smoking,Walk-in
91d1200b-a648-41f8-99cd-f43531a4aa5d,영식,이,영이@tyrellcorp.com,+1 795 154 6841,KR,Asia Pacific,West Jeanfurt,M,Business,2024-02-26 18:48:23,Non-Member,SMS,False,Korean,Visa,,Phone Booking
f8206495-7f6a-479e-bb23-dff4026572bf,Irene,Davies,idavies@yahoo.com,(243) 132-5502,US,North America,Webbhaven,F,Leisure,2022-01-21 11:21:19,Basic,Email,True,English,Mastercard,,Walk-in
172acf2f-38cb-466f-be1d-d73dd5a876bd,Martyn,Read,martyn42@gmail.com,+91 877 465 2517,IN,Asia Pacific,New Carlyborough,M,Leisure,2023-11-04 08:10:38,Basic,Email,True,English,Visa,,Phone Booking
7d6ea790-9dce-46f2-a6eb-f60d925ae490,Benjamin,Evans,benjamin_evans@gmail.com,2982 770 8523,GB,Europe,West Deborahville,M,Family,2019-01-23 18:07:18,Gold,SMS,True,English,Visa,Non-smoking,Corporate Contract
b4902aaa-6a8e-4289-94b5-54781dafab48,Olivia,Lewis,olewis@dummycorp.com,785-754-9542,US,North America,New Keithton,F,Business,2021-02-07 11:08:17,Non-Member,Both,True,English,Mastercard,,Website Direct
8fb529a9-60da-4831-9c12-0cabd07b3856,Kenneth,Jones,noemail@provided.com,+1 736 997 9734,CA,North America,West Chelsea,M,Family,2019-01-13 19:17:17,Silver,Email,True,English,Visa,,Corporate Contract
9dc3c1f5-80bd-464b-9389-46f247a77d58,Matthew,Taylor,matthew.taylor@dummycorp.com,+1 362 112 7981,NL,Europe,North Zoe,M,Business,2022-10-02 04:04:01,Non-Member,SMS,True,English,American Express,,Website Direct
a4902bfa-ebb9-470f-8990-5866eda6e88c,Claudia,Cuadrado,claudiac@gmail.com,+1 515 473 4083,ES,Europe,Ourense,F,Leisure,2021-09-11 19:18:25,Basic,SMS,False,Spanish,American Express,"Late Check-out, Non-smoking",Website Direct
bd8bff16-4741-47fd-9ce3-1e1841487b9d,Jade,Smith,jade24@outlook.com,+1 236 396 5415,MX,North America,South Lisa,F,Family,2021-04-25 23:05:24,Basic,Email,False,English,Google Pay,,Website Direct
c46727ea-a6b0-4ddb-bb87-906d81efc990,Natalie,Watson,nwatson@gmail.com,+1 980 140 8131,TH,Asia Pacific,Wheelerville,F,Leisure,2019-07-13 17:04:33,Basic,Both,False,English,Mastercard,,Phone Booking
34ac14e2-d2d2-4d87-bf6a-b7486910937a,Mary,Richardson,maryr@yahoo.com,+1 594 742 6932,CH,Europe,Bibistad,F,Leisure,2022-02-19 06:47:02,Non-Member,Email,True,English,American Express,,Website Direct
b3b88625-387a-4d35-b914-f214e08a98d7,Lynne,Walsh,lynne_walsh@tyrellcorp.com,+1 517 503 9493,CA,North America,New Bryan,F,Business,2022-08-17 08:47:13,Non-Member,Email,True,English,Mastercard,,Walk-in
8ed92a8b-b2ca-4fec-9959-eae7cb916f52,Lee,Thompson,lee_thompson@starkindustries.com,+44 7231 929992,GB,Europe,Clarkemouth,M,Business,2023-11-28 11:46:56,Basic,SMS,True,English,Mastercard,,OTA Referral
b705ac3b-f7ca-4b5b-b5fb-9c0ff54fb33e,Amy,Robinson,arobinson@gmail.com,+91 887 194 9023,IN,Asia Pacific,Port Louisemouth,F,Leisure,2023-05-18 18:25:03,Basic,Email,False,English,PayPal,,Walk-in
b8599205-58e8-474d-a8c0-cf2e7d33589d,Connor,Slater,connor.slater@outlook.com,+44 7395 241576,GB,Europe,Joshuabury,M,Family,2019-07-06 12:49:43,Gold,Both,False,English,Visa,"Early Check-in, High Floor",Walk-in
362b8924-e608-4ab4-8ba6-da9bbe96c3e4,杰,陈,杰61@yahoo.com,+86 680 9603 146,CN,Asia Pacific,New Diana,M,Leisure,2024-11-08 20:51:10,Non-Member,Email,True,Chinese,Visa,,Website Direct
6203f6b9-0f55-4a16-acb0-e5ee382715b1,Lucy,Gauthier,lucy53@outlook.com,+33 868 379 9962,FR,Europe,Saint Inès,F,Leisure,2019-11-26 12:37:13,Basic,Email,True,French,Visa,,Walk-in
0f04bc05-0e6d-4f2e-8a90-00839291bc4a,Rachel,Murray,rachelm@yahoo.com,+1 733 379 7959,SE,Europe,Oliviaville,F,Leisure,2020-09-20 10:22:26,Non-Member,Email,True,English,American Express,,Phone Booking
c34b8190-e869-4d46-9da9-f9899f13559a,Katherine,Thompson,katherine95@yahoo.com,+1 491 892 7604,CA,North America,New Henryfurt,F,Leisure,2023-11-20 11:10:25,Non-Member,Email,True,English,Visa,,Website Direct
b8244363-9133-4e7c-b379-0b8c8388e888,Ricky,Hughes,ricky.hughes@yahoo.com,+1 744 232 5633,CA,North America,Leonardshire,M,Business,2019-09-06 05:45:51,Non-Member,Both,True,English,Apple Pay,,Website Direct
b92e14eb-3638-4c56-815b-afb2f205a666,Joel,Brown,joel_brown@hotmail.com,+1 298 549 4299,CA,North America,Adammouth,M,Leisure,2023-02-08 03:53:48,Basic,Email,True,English,Mastercard,,Corporate Contract
749489ab-fb63-4ee0-bde4-edacf421e62a,Pasquale,Colletti,pasquale39@hotmail.com,+1 993 624 2514,IT,Europe,Bagni Nuovi,M,Leisure,2024-02-25 05:54:46,Non-Member,Email,False,Italian,Google Pay,,OTA Referral
eecffd35-d189-456d-8d74-cd3d7c368851,Kyle,Kelly,kyle.kelly@gmail.com,+1 502 451 5763,MX,North America,East Ellie,M,Business,2024-07-12 14:55:10,Basic,SMS,True,English,Google Pay,,Corporate Contract
63fdf5a5-e90e-4597-993b-f6ea7099dd42,Charlie,West,charlie.west@gmail.com,+1 942 742 3694,MX,North America,South Brandonburgh,M,Group,2020-10-24 17:01:19,Gold,Email,False,English,American Express,,Walk-in
b937c488-6627-4cef-8781-88725d55708f,Allan,Jones,allan85@starkindustries.com,+1 518 280 8269,NL,Europe,Lake Carole,M,Business,2023-06-08 08:35:04,Non-Member,Email,False,English,American Express,,Walk-in
e16ee1f3-62b6-462c-8dd3-69580edec811,Megan,Clark,meganc@gmail.com,+1 703 412 3427,MX,North America,Matthewshaven,F,Leisure,2021-09-14 18:27:38,Non-Member,Both,True,English,Visa,,Phone Booking
b150ff22-8a58-4d8f-89c6-33e6e11306d5,Chantal,Bohnbach,cbohnbach@outlook.com,+49 9776/817180,DE,Europe,Weißwasser,F,Leisure,2024-02-28 07:19:33,Silver,Email,True,German,Mastercard,,Phone Booking
64970ca9-e0cc-49cf-8327-8a4176ab7795,Kirsty,Rose,guest@email.com,+1 182 969 2756,CA,North America,Bakerhaven,F,Business,2023-05-04 22:09:05,Non-Member,SMS,True,English,American Express,,OTA Referral
e1e782f8-533e-4aff-842d-26a27cbd2d5f,舞,山下,舞山@yahoo.com,+81 176 618 1669,JP,Asia Pacific,South Sarah,F,Family,2024-06-21 04:09:55,Basic,Email,False,Japanese,Visa,,Phone Booking
b2e77d2f-7d75-4488-820e-149485079be0,Emma,Williams,emma.williams@gmail.com,066-447-7646,US,North America,Jemmaburgh,F,Family,2022-05-23 11:50:13,Gold,Email,True,English,Visa,,Phone Booking
8ba8b911-d4a8-45ce-ae0d-4576b90a0a52,Liam,Barton,lbarton@outlook.com,+1 196 606 8545,MX,North America,New Juliabury,M,Leisure,2022-03-20 18:26:48,Platinum,Email,True,English,American Express,,Website Direct
abd1d003-e112-4efe-8a4a-000e079ba4f7,Matthew,Curtis,matthew_curtis@gmail.com,083-970-9014,US,North America,Taylorshire,M,Leisure,2019-03-26 05:00:05,Gold,Both,False,English,American Express,,Walk-in
2945cb12-44e2-43a0-9658-d08374261384,Máxima,Cobo,máxima.cobo@gmail.com,+1 487 826 4648,ES,Europe,Badajoz,F,Family,2024-01-22 04:57:13,Silver,Email,True,Spanish,American Express,,Website Direct
33766350-1cc8-4073-8a70-12544abe663d,Kerry,Owens,kerry_owens@starkindustries.com,(931) 427-0133,US,North America,Lucasmouth,F,Business,2020-03-25 09:33:22,Silver,Email,False,English,PayPal,"Wheelchair Accessible, Early Check-in",OTA Referral
51dbaed4-c3a5-43c7-9860-7a2393d9a860,Amber,Read,amber_read@example.th,+1 882 706 9321,TH,Asia Pacific,North Nigel,F,Business,2021-01-24 09:52:38,Basic,SMS,True,English,Mastercard,,Website Direct
65d1683d-77d6-4931-9816-141f0915fc79,James,Nelson,jamesn@outlook.com,+1 711 738 6973,TH,Asia Pacific,Rossfort,M,Business,2019-12-31 01:12:25,Silver,Email,False,English,Visa,,Phone Booking
ca4733a9-a57d-4020-a714-4ad40c849dfc,Annette,Shah,annettes@yahoo.com,+1 730 856 8554,MX,North America,South Jodiestad,F,Leisure,2019-07-29 13:05:59,Basic,Email,True,English,Mastercard,,OTA Referral
1aeb8555-73f4-40da-a817-19d1149a61d8,Andrea,Hunter,ahunter@gmail.com,+1 567 263 9668,CA,North America,North Heathermouth,F,Leisure,2024-04-22 08:33:40,Non-Member,SMS,True,English,Visa,,Corporate Contract
d64e630a-60c4-4c93-91f6-b6be6e5b11d6,Robert,Walker,robert.walker@outlook.com,+44 0618 311939,GB,Europe,Boylestad,M,Business,2021-11-11 03:04:29,Silver,Email,False,English,Visa,,Phone Booking
79324eaf-036d-47a8-a594-a34f132bdc49,Ben,Johnson,bjohnson@icloud.com,+91 448 691 9873,IN,Asia Pacific,Port Kenneth,M,Leisure,2023-03-25 17:54:40,Basic,SMS,True,English,Visa,,Website Direct
830a1d31-cfeb-4be1-a154-ec6ff67c422f,Alice,Higgins,aliceh@gmail.com,(253) 422-5790,US,North America,Wheelerbury,F,Leisure,2022-11-12 23:25:20,Gold,Email,True,English,Visa,,Corporate Contract
492bf064-3061-41cd-a50d-d413d15a9e97,Marcus,Martin,mmartin@initech.com,(649) 305-9664,US,North America,Bethanyview,M,Business,2019-03-18 05:28:28,Gold,Email,True,English,American Express,,Corporate Contract
8157de9a-af38-44a4-a9bf-dcbc57bade1b,Roger,Murphy,roger_murphy@gmail.com,581-024-9268,US,North America,Francisport,M,Leisure,2019-02-17 07:46:11,Silver,Email,True,English,Mastercard,,Website Direct
ee6d8257-f818-43af-88c9-eb9bd5e64409,Kenneth,Collins,kcollins@outlook.com,+1 486 224 4513,SG,Asia Pacific,Kayleighside,M,Leisure,2023-08-02 04:54:53,Basic,Email,True,English,Mastercard,,OTA Referral
9c90e79e-2cd5-42a0-8ff2-6c870111f0f7,Jacqueline,Smith,jacqueline_smith@initech.com,+91 877 341 9337,IN,Asia Pacific,Leonardshire,F,Business,2020-07-29 17:39:29,Silver,Both,True,English,American Express,,OTA Referral
96f77165-dcb5-4eb4-b3c8-3bc08c160601,Derek,James,derek_james@outlook.com,+1 725 532 6847,TH,Asia Pacific,Davieston,M,Leisure,2022-09-30 21:13:03,Silver,Email,False,English,Visa,Late Check-out,OTA Referral
a002b7da-6d2e-4896-8f6b-a6891ad902a5,Molly,Phillips,molly.phillips@example.nl,+1 382 755 8894,NL,Europe,South James,F,Business,2020-11-13 08:54:20,Gold,Email,False,English,Visa,,Walk-in
20e42c79-46f1-4bc0-87bd-f13d2556746e,Susan,Williams,susan87@gmail.com,+1 752 774 1837,MX,North America,Jaynebury,F,Leisure,2022-08-23 16:23:22,Basic,Email,False,English,Apple Pay,,Walk-in
2e2249cf-7ada-4cbb-a6e3-997ee8befee9,June,Owen,jowen@outlook.com,+1 241 877 1209,CA,North America,Lake Patrick,F,Leisure,2022-05-26 03:45:45,Basic,Email,False,English,Apple Pay,,OTA Referral
52c9a1f1-8212-42f1-bb14-9e6d95a0df90,June,Hill,guest@email.com,+91 212 576 3865,IN,Asia Pacific,Lake Sian,F,Family,2020-03-16 03:11:57,Basic,Email,True,English,Visa,,Walk-in
e829b5a3-547b-4903-9dc5-6ee60976abcf,Joseph,Wilkins,joseph_wilkins@yahoo.com,+1 271 576 7562,CH,Europe,East Jay,M,Leisure,2022-06-26 07:26:27,Non-Member,Email,True,English,Mastercard,,OTA Referral
